trade_id,india_vix,cpra_grade,historical_fail_rate,trade_size_inr,epi_flag,peak_margin_utilization,settlement_fail
TXN-IN-115381,23.02,CPRA_1,0.00103,624128.0,1,0.6027795474089177,0
TXN-IN-115382,28.44,CPRA_3,0.03012,40819.56,0,0.4788699986453581,1
TXN-IN-115383,19.1,CPRA_1,0.00303,845085.39,0,0.5917638634809625,0
TXN-IN-115384,17.0,CPRA_2,0.01544,77651.31,1,0.4130118105761616,0
TXN-IN-115385,23.91,CPRA_3,0.02749,179954.13,1,0.6456742283732939,0
TXN-IN-115386,14.6,CPRA_1,0.00234,10793.74,1,0.7005589283294419,0
TXN-IN-115387,28.14,CPRA_1,0.00106,638463.55,1,0.7217918981658812,1
TXN-IN-115388,25.1,CPRA_2,0.01151,9903781.38,0,0.7786282701828132,0
TXN-IN-115389,23.66,CPRA_1,0.00375,685646.3,0,0.8333784447715495,0
TXN-IN-115390,20.37,CPRA_2,0.01747,68639.48,1,0.6248843701428569,0
TXN-IN-115391,21.93,CPRA_1,0.00347,604311.48,0,0.581639522948518,0
TXN-IN-115392,21.93,CPRA_2,0.01897,323671.43,1,0.7994972024416093,0
TXN-IN-115393,19.71,CPRA_1,0.00122,111401.6,1,0.8497196895011863,0
TXN-IN-115394,15.53,CPRA_1,0.00305,377096.16,0,0.7887306764102809,0
TXN-IN-115395,22.15,CPRA_1,0.00303,96072.48,1,0.6694104165777643,0
TXN-IN-115396,13.5,CPRA_2,0.01054,60333.14,0,0.43795522484560906,0
TXN-IN-115397,13.97,CPRA_1,0.0034,138333.65,1,0.6620028543142662,0
TXN-IN-115398,28.75,CPRA_3,0.03535,111700.42,0,0.692800184123638,1
TXN-IN-115399,13.91,CPRA_1,0.00199,1905908.58,0,0.3575980150321915,0
TXN-IN-115400,26.19,CPRA_2,0.01704,683618.32,0,0.36597332050615494,0
TXN-IN-115401,13.82,CPRA_1,0.00057,48097.5,1,0.44645473018089343,0
TXN-IN-115402,17.3,CPRA_1,0.00246,54023.92,0,0.6563201925131591,0
TXN-IN-115403,17.8,CPRA_1,0.00194,55276.45,0,0.6744832370803802,0
TXN-IN-115404,12.86,CPRA_1,0.00358,507100.45,0,0.44947863307404373,0
TXN-IN-115405,21.27,CPRA_4,0.12109,237719.0,0,0.5796891063485504,1
TXN-IN-115406,13.18,CPRA_3,0.02069,164319.57,1,0.6991988556345244,0
TXN-IN-115407,13.32,CPRA_2,0.01296,204980.99,0,0.794226170821502,0
TXN-IN-115408,13.09,CPRA_1,0.00251,1060323.18,1,0.8071686069029694,0
TXN-IN-115409,11.88,CPRA_4,0.06076,51207.45,0,0.9505357479288299,1
TXN-IN-115410,23.49,CPRA_1,0.00471,111361.93,0,0.741355815024541,0
TXN-IN-115411,15.69,CPRA_1,0.00328,55104.8,0,0.49603871290158424,0
TXN-IN-115412,16.64,CPRA_2,0.01953,444139.16,1,0.46901859749671937,0
TXN-IN-115413,17.24,CPRA_1,0.0046,513442.92,0,0.5206220370134835,0
TXN-IN-115414,15.87,CPRA_2,0.01165,14820.76,0,0.6651360627319626,0
TXN-IN-115415,13.71,CPRA_1,0.00219,331447.81,0,0.449531727430184,0
TXN-IN-115416,15.45,CPRA_1,0.00197,46779.65,0,0.6064167578349825,0
TXN-IN-115417,17.21,CPRA_2,0.02045,561860.48,0,0.628652204251724,0
TXN-IN-115418,13.56,CPRA_1,0.00451,439318.51,1,0.7095257923179227,0
TXN-IN-115419,15.59,CPRA_1,0.00099,39966.15,0,0.7961172950819391,0
TXN-IN-115420,24.7,CPRA_1,0.0047,169172.56,0,0.5064034528781675,0
TXN-IN-115421,15.43,CPRA_1,0.00088,333730.89,0,0.588016908710007,0
TXN-IN-115422,20.16,CPRA_2,0.01091,834686.28,0,0.6895214359085116,0
TXN-IN-115423,21.09,CPRA_1,0.00043,2115866.42,0,0.5382652426985691,0
TXN-IN-115424,12.42,CPRA_1,0.00158,430051.61,0,0.673962774527195,0
TXN-IN-115425,21.26,CPRA_1,0.00187,717841.59,1,0.5609535197769532,0
TXN-IN-115426,23.56,CPRA_1,0.00209,407852.72,0,0.5339583637924992,0
TXN-IN-115427,20.42,CPRA_1,0.00117,1161488.76,1,0.6915525993669953,0
TXN-IN-115428,16.19,CPRA_1,0.00374,773548.17,1,0.5035499723711309,0
TXN-IN-115429,13.07,CPRA_1,0.00327,27262.53,1,0.7525179617110807,0
TXN-IN-115430,20.74,CPRA_1,0.00132,122588.82,0,0.5078271511340101,0
TXN-IN-115431,15.63,CPRA_2,0.01943,527752.03,0,0.666502190763689,0
TXN-IN-115432,16.8,CPRA_1,0.00172,350874.22,1,0.662464624721238,0
TXN-IN-115433,14.5,CPRA_1,0.00235,604598.69,0,0.7578448670816842,0
TXN-IN-115434,17.26,CPRA_1,0.00294,671879.19,0,0.8555851207295446,0
TXN-IN-115435,16.99,CPRA_1,0.00072,6658919.63,0,0.3318682344871359,0
TXN-IN-115436,13.85,CPRA_1,0.00103,234649.67,0,0.5635853632489046,0
TXN-IN-115437,19.88,CPRA_1,0.00339,1250983.37,1,0.6618960717928078,0
TXN-IN-115438,28.72,CPRA_1,0.00228,69003.1,0,0.4292416437911391,0
TXN-IN-115439,24.23,CPRA_1,0.00325,171325.25,0,0.39375530795771935,0
TXN-IN-115440,29.68,CPRA_1,0.00451,426433.65,0,0.8963777924759941,0
TXN-IN-115441,15.43,CPRA_2,0.00896,394086.1,1,0.4526377071731281,0
TXN-IN-115442,14.16,CPRA_1,0.00148,2847082.75,1,0.5434974670818246,0
TXN-IN-115443,12.2,CPRA_1,0.00462,150105.75,0,0.305892597285033,0
TXN-IN-115444,16.37,CPRA_1,0.00052,51596.8,1,0.4534536042119106,0
TXN-IN-115445,16.94,CPRA_2,0.01098,33436.09,0,0.33365417905522626,0
TXN-IN-115446,17.93,CPRA_1,0.00367,24152.53,0,0.6790318919056879,0
TXN-IN-115447,13.73,CPRA_2,0.00674,19127.63,0,0.44204198449811294,0
TXN-IN-115448,18.84,CPRA_1,0.0026,890171.23,1,0.7240356591137038,0
TXN-IN-115449,17.57,CPRA_2,0.01161,36273.91,1,0.49336811178229567,0
TXN-IN-115450,18.93,CPRA_2,0.00598,49373.54,1,0.47887475662561324,0
TXN-IN-115451,20.15,CPRA_1,0.00404,877465.1,1,0.5017805511311432,0
TXN-IN-115452,14.5,CPRA_2,0.01077,46999.31,0,0.8814642319884051,0
TXN-IN-115453,18.15,CPRA_3,0.04455,10994.39,0,0.824311354027296,1
TXN-IN-115454,23.97,CPRA_1,0.0012,244786.45,0,0.6832729745914844,0
TXN-IN-115455,19.72,CPRA_1,0.00363,494127.1,0,0.5304391662372835,0
TXN-IN-115456,17.71,CPRA_1,0.0046,38002.95,1,0.4573565129340836,0
TXN-IN-115457,14.89,CPRA_2,0.01808,1003449.37,1,0.7310440512804345,0
TXN-IN-115458,16.49,CPRA_2,0.01808,36305.24,0,0.5237514262683322,0
TXN-IN-115459,12.97,CPRA_1,0.00352,1645707.46,0,0.36552277563999847,0
TXN-IN-115460,22.3,CPRA_2,0.00523,1609024.42,0,0.2633153335771966,0
TXN-IN-115461,14.91,CPRA_2,0.01108,553649.4,1,0.6593985126782969,0
TXN-IN-115462,14.1,CPRA_1,0.00247,1698905.92,0,0.7029879911241323,0
TXN-IN-115463,13.24,CPRA_3,0.03601,266264.48,0,0.6602978003058227,0
TXN-IN-115464,14.67,CPRA_1,0.00157,32184.27,0,0.7990740792237372,0
TXN-IN-115465,15.56,CPRA_1,0.0022,596634.82,0,0.7493781974737093,0
TXN-IN-115466,25.69,CPRA_1,0.00416,1624477.33,0,0.4144803433102088,1
TXN-IN-115467,14.85,CPRA_1,0.00407,234567.91,1,0.6467350022151366,0
TXN-IN-115468,27.89,CPRA_1,0.00193,200071.49,1,0.3787419116016248,0
TXN-IN-115469,25.8,CPRA_2,0.00767,111641.42,0,0.728029941182683,0
TXN-IN-115470,25.43,CPRA_1,0.00231,115049.99,1,0.5366131586358203,0
TXN-IN-115471,20.83,CPRA_1,0.00291,353300.02,1,0.3995037232118579,0
TXN-IN-115472,12.55,CPRA_2,0.0088,497609.27,0,0.43804532196635915,0
TXN-IN-115473,24.38,CPRA_3,0.01771,110552.8,1,0.3672726284435729,0
TXN-IN-115474,12.74,CPRA_3,0.02208,397848.27,0,0.5877102475320274,0
TXN-IN-115475,13.84,CPRA_1,0.00468,671665.8,1,0.6317214541324682,0
TXN-IN-115476,15.54,CPRA_2,0.01354,59248.24,1,0.610918826495638,0
TXN-IN-115477,14.95,CPRA_1,0.00096,548867.91,0,0.6702028254817649,0
TXN-IN-115478,22.7,CPRA_1,0.0009,763394.31,0,0.42116299326931844,0
TXN-IN-115479,21.73,CPRA_2,0.0153,82461.58,1,0.5784701731888006,0
TXN-IN-115480,17.05,CPRA_1,0.00425,68860.88,0,0.7154499502209082,0
TXN-IN-115481,20.74,CPRA_1,0.00288,70178.71,0,0.5053430853381261,0
TXN-IN-115482,18.32,CPRA_1,0.00429,236249.79,0,0.6687702733575001,0
TXN-IN-115483,17.52,CPRA_1,0.00469,376599.93,0,0.5739572799103091,0
TXN-IN-115484,15.94,CPRA_1,0.00319,768646.62,0,0.6865146723540626,0
TXN-IN-115485,14.51,CPRA_1,0.00039,38889.67,1,0.5134166671734817,0
TXN-IN-115486,11.46,CPRA_2,0.0073,80998.52,0,0.3669713093661573,0
TXN-IN-115487,22.5,CPRA_2,0.01108,73436.1,0,0.2300356437578255,0
TXN-IN-115488,14.75,CPRA_2,0.01135,1281513.5,1,0.6411224812853957,0
TXN-IN-115489,15.04,CPRA_1,0.00082,296515.04,1,0.7469619355647253,0
TXN-IN-115490,14.56,CPRA_3,0.04135,457815.04,0,0.604547269687173,0
TXN-IN-115491,18.94,CPRA_1,0.00396,1503154.56,0,0.5950654778884398,0
TXN-IN-115492,20.28,CPRA_1,0.00401,102682.85,1,0.5685911926033558,0
TXN-IN-115493,15.2,CPRA_2,0.00809,9119.52,0,0.6305076725371259,0
TXN-IN-115494,17.7,CPRA_2,0.01727,451738.92,0,0.5739529760359013,0
TXN-IN-115495,15.42,CPRA_3,0.02558,53671.93,1,0.392901904979954,0
TXN-IN-115496,22.52,CPRA_2,0.01727,444436.21,0,0.7798429982261137,0
TXN-IN-115497,19.45,CPRA_2,0.0093,693547.98,1,0.6011222573152677,0
TXN-IN-115498,11.94,CPRA_2,0.00284,167178.86,0,0.53544343236246,0
TXN-IN-115499,20.06,CPRA_3,0.0233,8806944.23,0,0.59831593966499,0
TXN-IN-115500,18.04,CPRA_2,0.01998,223424.91,0,0.7466371953070544,0
TXN-IN-115501,14.3,CPRA_1,0.00118,359890.93,0,0.778825243366804,0
TXN-IN-115502,13.94,CPRA_1,0.00343,49496.9,0,0.8226177383191176,0
TXN-IN-115503,21.66,CPRA_2,0.00952,320743.38,0,0.6187185532748637,0
TXN-IN-115504,22.12,CPRA_1,0.00372,95039.01,1,0.26104752081838345,0
TXN-IN-115505,18.32,CPRA_3,0.03198,55189.77,0,0.5882772895705431,0
TXN-IN-115506,15.26,CPRA_2,0.0096,11918.59,0,0.8793529523256941,0
TXN-IN-115507,14.38,CPRA_1,0.00063,13558.69,0,0.49718383308078207,0
TXN-IN-115508,14.49,CPRA_3,0.02187,201355.06,1,1.261476746337109,0
TXN-IN-115509,16.03,CPRA_1,0.00016,390525.07,1,0.3828281399953409,0
TXN-IN-115510,23.8,CPRA_2,0.00896,267041.24,0,0.5666238664191513,0
TXN-IN-115511,12.38,CPRA_1,0.00053,365215.03,0,0.8189928062066818,0
TXN-IN-115512,17.56,CPRA_3,0.03038,36575.27,1,0.6123179516456819,0
TXN-IN-115513,16.07,CPRA_1,0.00319,420994.2,0,0.6576520392314956,0
TXN-IN-115514,19.55,CPRA_1,0.00159,591878.41,0,0.8245465917687178,0
TXN-IN-115515,13.79,CPRA_1,0.00311,295773.78,0,0.7989542140795908,0
TXN-IN-115516,16.53,CPRA_3,0.03549,102208.14,0,0.6618058716851427,0
TXN-IN-115517,21.97,CPRA_2,0.01001,225043.74,0,0.5974161172775329,0
TXN-IN-115518,18.37,CPRA_1,0.00285,86007.62,0,0.5334719676814175,0
TXN-IN-115519,15.5,CPRA_4,0.13412,82423.81,1,0.7600768123773414,0
TXN-IN-115520,14.23,CPRA_1,0.00199,99082.91,0,0.5742347302229291,0
TXN-IN-115521,25.82,CPRA_1,0.00431,142627.21,0,0.7415188489413551,0
TXN-IN-115522,13.05,CPRA_1,0.00205,27818.19,0,0.7366252665130534,0
TXN-IN-115523,27.15,CPRA_2,0.01257,39061.18,0,0.6010739792912967,0
TXN-IN-115524,18.24,CPRA_3,0.0297,5059867.22,0,0.7173193103166349,0
TXN-IN-115525,16.93,CPRA_1,0.0018,426651.19,1,0.6206673374354544,0
TXN-IN-115526,23.64,CPRA_1,0.0008,61846.85,0,0.7006524840358329,0
TXN-IN-115527,24.02,CPRA_2,0.01387,80339.67,1,0.7186052838910031,0
TXN-IN-115528,17.87,CPRA_1,0.00366,101913.55,1,0.7650460710220893,0
TXN-IN-115529,19.75,CPRA_2,0.01188,30085.65,0,0.5697004240759813,0
TXN-IN-115530,13.49,CPRA_3,0.03062,234611.86,1,0.6103759989673097,0
TXN-IN-115531,16.55,CPRA_2,0.01991,1775331.05,0,0.8640665861794143,0
TXN-IN-115532,14.86,CPRA_1,0.00195,118739.52,0,0.534070146034508,0
TXN-IN-115533,25.98,CPRA_1,0.00449,790478.76,0,0.7116924454927918,0
TXN-IN-115534,25.06,CPRA_1,0.00209,7895470.56,0,0.38819970690324435,0
TXN-IN-115535,13.55,CPRA_2,0.00753,297337.52,0,0.6442204432085988,0
TXN-IN-115536,13.41,CPRA_1,0.00112,221580.09,0,0.28353244113689074,0
TXN-IN-115537,16.75,CPRA_1,0.00304,454538.95,0,0.5905593589807085,0
TXN-IN-115538,27.52,CPRA_4,0.08579,222668.36,0,0.6267687686512248,1
TXN-IN-115539,15.7,CPRA_1,0.0031,91128.22,0,0.6125834672983714,0
TXN-IN-115540,34.91,CPRA_2,0.00875,581922.42,1,0.8855400558567884,0
TXN-IN-115541,13.11,CPRA_1,0.00253,102250.85,0,0.7801599398205462,0
TXN-IN-115542,14.74,CPRA_2,0.02117,83923.98,0,0.6780700428606309,0
TXN-IN-115543,13.48,CPRA_1,0.00313,77090.7,0,0.5853119624331881,0
TXN-IN-115544,17.95,CPRA_2,0.01174,391637.7,0,0.6949965896965967,0
TXN-IN-115545,15.61,CPRA_3,0.03511,19741.32,1,0.5978540948698396,0
TXN-IN-115546,26.56,CPRA_1,0.00409,61667.66,1,0.4799545431960142,0
TXN-IN-115547,15.31,CPRA_1,0.00072,20539.22,0,0.5936020702868168,0
TXN-IN-115548,22.26,CPRA_2,0.0155,354965.98,1,0.762844070340529,0
TXN-IN-115549,13.62,CPRA_2,0.00883,459407.76,1,0.7631580473596606,0
TXN-IN-115550,16.3,CPRA_1,0.00221,6422.3,1,0.6011705585457082,0
TXN-IN-115551,12.15,CPRA_1,0.0049,1172432.17,1,0.33465556360289445,0
TXN-IN-115552,27.7,CPRA_1,0.00242,510637.91,0,0.5808464892506865,0
TXN-IN-115553,16.73,CPRA_1,0.00158,57508.9,0,0.6718603493153233,0
TXN-IN-115554,22.21,CPRA_2,0.01931,114616.78,1,0.6311859767673724,0
TXN-IN-115555,12.61,CPRA_1,0.00164,541367.64,1,0.8385791955389341,0
TXN-IN-115556,12.94,CPRA_1,0.00287,1295837.03,0,0.5721919802187002,0
TXN-IN-115557,13.68,CPRA_1,0.00245,266955.59,0,0.8450660716200471,0
TXN-IN-115558,14.99,CPRA_1,0.00219,129068.89,1,0.5503578006365366,0
TXN-IN-115559,23.91,CPRA_3,0.02115,2709798.47,1,0.5083325776102658,0
TXN-IN-115560,15.47,CPRA_1,0.00257,109926.02,1,0.5668170819011165,0
TXN-IN-115561,20.11,CPRA_1,0.00205,1145345.47,1,0.6852173817520428,0
TXN-IN-115562,30.28,CPRA_3,0.03596,412602.16,1,0.8151642948534494,0
TXN-IN-115563,16.11,CPRA_1,0.00341,20131.69,1,0.38192299067573093,0
TXN-IN-115564,12.79,CPRA_1,0.00106,140883.48,1,0.7863866728118373,0
TXN-IN-115565,13.72,CPRA_1,0.00147,64336.64,0,0.4037714675889256,0
TXN-IN-115566,20.7,CPRA_2,0.01617,439573.95,0,0.4045379472351911,0
TXN-IN-115567,14.89,CPRA_2,0.01516,23561.24,0,0.5550418159687351,0
TXN-IN-115568,12.59,CPRA_1,0.0038,376367.31,0,0.8124493752775087,0
TXN-IN-115569,41.15,CPRA_2,0.01898,13983.92,0,0.640883780659695,0
TXN-IN-115570,24.58,CPRA_4,0.17343,94041.16,0,0.4969881605029593,1
TXN-IN-115571,14.17,CPRA_2,0.0094,194899.17,1,0.4314858696152728,0
TXN-IN-115572,33.78,CPRA_4,0.09249,169998.71,1,0.7003405583170275,0
TXN-IN-115573,37.36,CPRA_1,0.00287,220493.6,0,0.9221017044690174,0
TXN-IN-115574,31.0,CPRA_1,0.00242,988424.37,0,0.7240440585665779,0
TXN-IN-115575,16.23,CPRA_1,0.00498,279217.35,1,0.6376860233468624,0
TXN-IN-115576,17.19,CPRA_2,0.00982,136088.2,0,0.6010638878981092,0
TXN-IN-115577,20.4,CPRA_3,0.02009,1029595.11,0,0.8053425457933909,0
TXN-IN-115578,14.51,CPRA_1,0.00224,139214.54,1,0.6414515769031135,0
TXN-IN-115579,23.87,CPRA_1,0.00455,870591.08,0,0.6439836267560606,0
TXN-IN-115580,19.17,CPRA_1,0.00203,1585976.9,1,0.669936959639536,0
TXN-IN-115581,23.62,CPRA_2,0.01378,785274.75,1,0.7518006644227642,0
TXN-IN-115582,15.51,CPRA_1,0.00471,52555.8,0,0.6986953682510415,0
TXN-IN-115583,18.73,CPRA_1,0.00012,173768.09,0,0.49178329807390936,0
TXN-IN-115584,13.24,CPRA_1,0.00498,24866.12,0,0.6738193846552876,0
TXN-IN-115585,15.17,CPRA_1,0.00061,225560.97,0,0.5635408975065009,0
TXN-IN-115586,15.86,CPRA_2,0.02108,14149.65,1,0.7693935412107294,0
TXN-IN-115587,20.67,CPRA_2,0.01435,40223.78,1,0.6496307962056816,0
TXN-IN-115588,23.05,CPRA_2,0.00362,250915.61,1,0.8021942785612893,0
TXN-IN-115589,13.59,CPRA_2,0.01366,46356.3,1,0.483137435595332,0
TXN-IN-115590,25.83,CPRA_1,0.0049,85831.97,0,0.6647018703325759,0
TXN-IN-115591,19.86,CPRA_2,0.00445,93497.93,0,0.6445220855994286,0
TXN-IN-115592,21.25,CPRA_2,0.00567,1134778.67,1,0.7143392123221934,0
TXN-IN-115593,22.98,CPRA_2,0.01458,222590.0,0,0.9981815469284198,0
TXN-IN-115594,14.05,CPRA_2,0.00987,161380.83,1,0.9407316926257324,0
TXN-IN-115595,25.65,CPRA_1,0.00253,384074.64,1,0.6778110038472395,0
TXN-IN-115596,14.94,CPRA_2,0.00748,372259.69,1,0.3521960757090854,0
TXN-IN-115597,16.96,CPRA_1,0.00491,310914.9,0,0.46897527557252744,0
TXN-IN-115598,16.26,CPRA_1,0.00026,72681.8,0,0.6433139254706014,0
TXN-IN-115599,33.83,CPRA_1,0.00304,5000.0,0,0.44094894751529123,0
TXN-IN-115600,14.15,CPRA_3,0.03903,11308.28,0,0.4486632175434003,0
TXN-IN-115601,31.05,CPRA_1,0.00052,575186.82,0,1.199325350707299,1
TXN-IN-115602,27.8,CPRA_4,0.06091,591701.9,1,0.5066878096248737,0
TXN-IN-115603,13.1,CPRA_2,0.01581,580816.43,0,0.46881572236750996,0
TXN-IN-115604,14.84,CPRA_2,0.00663,280122.11,0,0.694305154150916,0
TXN-IN-115605,14.91,CPRA_1,0.00451,1052574.54,1,0.8791218656814095,0
TXN-IN-115606,21.39,CPRA_2,0.01464,158366.79,0,0.4671087151492096,0
TXN-IN-115607,25.68,CPRA_1,0.00046,73466.92,0,0.4468595632912211,0
TXN-IN-115608,14.91,CPRA_1,0.00136,39432.97,1,0.6922559122976105,0
TXN-IN-115609,12.69,CPRA_4,0.05586,46725.6,1,0.6581040458024981,0
TXN-IN-115610,21.41,CPRA_1,0.00146,190890.68,1,0.7708615477412526,0
TXN-IN-115611,18.08,CPRA_2,0.00864,304992.67,0,0.32446520372975485,0
TXN-IN-115612,13.04,CPRA_1,0.00091,688679.99,0,0.553295591811472,0
TXN-IN-115613,20.45,CPRA_1,0.00062,1369471.08,0,0.8775485643806963,0
TXN-IN-115614,17.7,CPRA_3,0.03413,451136.7,0,0.8612215917744888,0
TXN-IN-115615,13.6,CPRA_2,0.01088,259681.46,0,0.6712205799421291,0
TXN-IN-115616,15.4,CPRA_2,0.00391,446702.96,1,0.6057797986620111,0
TXN-IN-115617,30.21,CPRA_3,0.03206,276462.01,0,0.6709269106369885,1
TXN-IN-115618,11.44,CPRA_1,0.00207,1190113.43,1,0.5001232942517472,0
TXN-IN-115619,13.9,CPRA_1,0.0046,399513.16,0,0.7839853765013506,0
TXN-IN-115620,12.87,CPRA_2,0.00984,46608.58,0,0.5535592996836372,0
TXN-IN-115621,16.37,CPRA_1,0.00219,299010.14,0,0.9413681642653489,0
TXN-IN-115622,18.48,CPRA_3,0.03223,336872.62,0,0.6504232445818722,0
TXN-IN-115623,17.08,CPRA_1,0.00373,361504.84,1,0.6036806505939308,0
TXN-IN-115624,17.62,CPRA_1,0.00145,2120758.02,1,0.8919935550428002,0
TXN-IN-115625,18.85,CPRA_1,0.00189,293397.48,1,0.5926260819182732,0
TXN-IN-115626,15.37,CPRA_3,0.02671,1340429.32,0,0.4459061086533247,0
TXN-IN-115627,38.36,CPRA_1,0.00048,65143.97,1,0.6495389990775907,0
TXN-IN-115628,18.02,CPRA_3,0.01639,315757.48,1,0.6109754320379944,0
TXN-IN-115629,13.22,CPRA_1,0.00421,657740.94,1,0.6357200169653392,0
TXN-IN-115630,17.21,CPRA_2,0.01079,101490.02,0,0.6795129927968394,0
TXN-IN-115631,21.45,CPRA_1,0.00202,1231704.82,0,0.5942853264044244,0
TXN-IN-115632,22.5,CPRA_1,0.00265,31627.05,0,0.8161813839994646,0
TXN-IN-115633,20.42,CPRA_2,0.01173,46647.55,0,0.4763321865658218,0
TXN-IN-115634,18.35,CPRA_1,0.00086,440228.31,0,0.6740621232655796,0
TXN-IN-115635,14.04,CPRA_1,0.00298,136608.07,1,0.5639330720340591,0
TXN-IN-115636,19.42,CPRA_1,0.00057,72327.25,0,0.30082468919303,0
TXN-IN-115637,17.1,CPRA_2,0.01472,10646824.04,0,0.4758825278864057,0
TXN-IN-115638,14.76,CPRA_1,0.0025,20289.17,1,0.6306103427599244,0
TXN-IN-115639,18.02,CPRA_3,0.0383,361173.49,0,0.40243501328395864,0
TXN-IN-115640,22.94,CPRA_1,0.00449,26862.83,0,0.7290349714177112,0
TXN-IN-115641,12.64,CPRA_2,0.00611,86898.84,0,0.5085386211620003,0
TXN-IN-115642,14.02,CPRA_1,0.00473,182819.67,1,0.7853355966545198,0
TXN-IN-115643,21.87,CPRA_1,0.00465,78842.4,0,0.7881566666865393,0
TXN-IN-115644,13.46,CPRA_1,0.0046,698052.93,0,0.8786866062715217,0
TXN-IN-115645,25.16,CPRA_2,0.01381,36039.26,1,0.8892685331170184,0
TXN-IN-115646,16.52,CPRA_2,0.01704,236561.17,0,0.6770159509588446,0
TXN-IN-115647,20.33,CPRA_1,0.00297,124904.87,0,0.2220640996563652,0
TXN-IN-115648,21.56,CPRA_2,0.01186,12533.05,1,0.8724418975973697,0
TXN-IN-115649,17.38,CPRA_1,0.00132,454074.54,0,0.5931138983415892,0
TXN-IN-115650,25.93,CPRA_2,0.01038,42480.22,1,0.7251335077786564,0
TXN-IN-115651,18.19,CPRA_3,0.03955,256912.23,1,0.2661707248121032,0
TXN-IN-115652,18.71,CPRA_1,0.004,28231.95,1,0.2818440478740976,0
TXN-IN-115653,13.07,CPRA_1,0.00042,357978.8,1,0.6909677250715275,0
TXN-IN-115654,30.62,CPRA_3,0.03532,1019591.73,1,1.137327599461204,0
TXN-IN-115655,22.96,CPRA_2,0.00868,28818.8,0,0.5005545264396535,0
TXN-IN-115656,13.77,CPRA_1,0.00487,272031.85,0,0.3464099039277622,1
TXN-IN-115657,13.1,CPRA_1,0.00388,24776.48,1,0.6418414961152047,0
TXN-IN-115658,15.88,CPRA_1,0.0026,485243.44,0,0.6113884688769429,0
TXN-IN-115659,16.38,CPRA_3,0.02993,43156.0,1,0.6819411575997786,0
TXN-IN-115660,17.75,CPRA_1,0.00485,195520.77,1,0.5253558999297918,0
TXN-IN-115661,25.33,CPRA_1,0.00308,152079.69,0,0.46304006760068506,0
TXN-IN-115662,25.83,CPRA_1,0.00025,224599.89,0,0.3849306673096675,0
TXN-IN-115663,22.77,CPRA_2,0.0105,864924.43,1,0.7761808306140241,0
TXN-IN-115664,12.03,CPRA_1,0.00328,40037.77,1,0.819724593745429,0
TXN-IN-115665,28.89,CPRA_1,0.00336,226493.61,1,0.6968406263391714,0
TXN-IN-115666,23.84,CPRA_1,0.00035,298363.27,1,0.3873499679399421,0
TXN-IN-115667,20.9,CPRA_1,0.00232,134864.61,0,0.6409273735724064,0
TXN-IN-115668,16.58,CPRA_3,0.03626,10459.02,1,0.6238537511440488,0
TXN-IN-115669,20.35,CPRA_1,0.00351,85472.08,0,0.6590516187395535,0
TXN-IN-115670,12.78,CPRA_1,0.00418,448946.96,1,0.8534752871997813,0
TXN-IN-115671,20.08,CPRA_2,0.01589,828474.19,1,0.5346192904087103,0
TXN-IN-115672,23.43,CPRA_1,0.00086,148865.23,0,0.5286919832641471,0
TXN-IN-115673,19.2,CPRA_1,0.00046,66602.53,1,0.7065149422526538,0
TXN-IN-115674,16.53,CPRA_1,0.00111,493127.66,0,0.4925907856160098,0
TXN-IN-115675,26.2,CPRA_1,0.00228,98141.81,0,0.9659761585851748,0
TXN-IN-115676,36.17,CPRA_1,0.00143,51021.7,0,0.8463873703965081,0
TXN-IN-115677,20.8,CPRA_3,0.0297,80723.84,1,0.7186173343438083,0
TXN-IN-115678,23.27,CPRA_1,0.00357,199016.1,0,0.43148723024155644,0
TXN-IN-115679,17.51,CPRA_2,0.00589,64295.79,0,0.7017831546867328,0
TXN-IN-115680,15.81,CPRA_1,0.00329,187130.45,1,0.27475969962327795,0
TXN-IN-115681,23.93,CPRA_1,0.00256,230588.55,0,0.6831397544798259,0
TXN-IN-115682,32.44,CPRA_2,0.01742,691523.64,0,0.6962855095571719,0
TXN-IN-115683,14.94,CPRA_3,0.02715,18014.2,1,0.730730191095981,0
TXN-IN-115684,13.85,CPRA_1,0.00478,206177.18,1,0.6304251157294961,0
TXN-IN-115685,15.49,CPRA_1,0.00471,445229.0,0,0.4026587396966237,0
TXN-IN-115686,14.77,CPRA_1,0.00205,58627.88,1,0.6589164173680842,0
TXN-IN-115687,26.94,CPRA_1,0.00143,156757.6,0,0.5386862357350453,0
TXN-IN-115688,25.76,CPRA_1,0.00326,3930193.78,0,0.8821953294278323,0
TXN-IN-115689,15.33,CPRA_1,0.00298,45972.39,0,0.7716680883623077,0
TXN-IN-115690,18.88,CPRA_1,0.00344,197136.4,1,0.6187984923618403,0
TXN-IN-115691,13.91,CPRA_1,0.00073,1575744.96,0,0.5895061753975908,0
TXN-IN-115692,17.31,CPRA_3,0.02253,32628.93,1,0.37227278728100976,0
TXN-IN-115693,13.79,CPRA_2,0.01727,2628598.37,0,0.5645400448558084,0
TXN-IN-115694,16.58,CPRA_1,0.00223,59511.04,1,0.7148369735117743,0
TXN-IN-115695,13.85,CPRA_3,0.0316,8816.63,1,0.4682459310773042,0
TXN-IN-115696,26.12,CPRA_2,0.01296,141992.92,1,0.7259554506324746,0
